func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,85,508.8457,0.0,61.266,2990,5.59491,3.95,-1.0,1,-1.0
1,90,509.3396,0.0,62.0479,4447,5.99637,4.02,-1.0,1,-1.0
1,68,513.0079,0.0,59.5257,2188,4.82408,3.83,-1.0,1,-1.0
1,70,513.3417,0.0,59.6455,2082,5.27733,3.83,-1.0,1,-1.0
1,69,516.3355,0.0,59.5895,3025,6.81729,3.83,-1.0,1,-1.0
1,67,516.6703,0.0,59.2563,2797,6.941,3.83,-1.0,1,-1.0
1,93,517.8302,0.0,62.5841,32039,5.06163,4.02,-1.0,1,-1.0
1,94,518.3382,0.0,62.6943,27265,5.35987,4.02,-1.0,1,-1.0
1,92,518.8469,0.0,62.5678,12897,5.11466,4.02,-1.0,1,-1.0
1,91,519.3508,0.0,62.5544,3676,5.17163,4.02,-1.0,1,-1.0
1,81,520.2989,0.0,60.4389,3736,5.87674,3.89,-1.0,1,-1.0
1,84,522.0138,0.0,61.0086,5740,4.69061,3.95,-1.0,1,-1.0
1,79,522.3286,0.0,60.2782,21536,5.34638,3.89,-1.0,1,-1.0
1,48,522.3351,0.0,53.5187,2881,3.00823,3.44,-1.0,1,-1.0
1,185,522.3427,0.0,84.2974,13723,7.75488,5.43,-1.0,1,-1.0
1,80,522.663,0.0,60.313,25388,7.52497,3.89,-1.0,1,-1.0
1,45,522.6703,0.0,53.2526,3134,3.06765,3.44,-1.0,1,-1.0
1,74,523.0006,0.0,59.9609,16095,7.24164,3.83,-1.0,1,-1.0
1,46,523.0084,0.0,53.3549,1723,2.90652,3.44,-1.0,1,-1.0
1,73,523.3396,0.0,59.8025,6082,7.03665,3.83,-1.0,1,-1.0
1,186,523.3505,0.0,84.4039,4250,7.73307,5.43,-1.0,1,-1.0
1,64,527.832,0.0,58.7409,3268,6.45846,3.76,-1.0,1,-1.0
1,83,527.9807,0.0,60.653,35492,4.50674,3.89,-1.0,1,-1.0
1,41,528.0105,0.0,52.6465,4196,3.04455,3.38,-1.0,1,-1.0
1,61,528.3298,0.0,57.3637,16454,3.62962,3.7,-1.0,1,-1.0
1,96,528.3332,0.0,62.8432,12954,3.69605,4.02,-1.0,1,-1.0
1,42,528.3436,0.0,52.8752,3530,2.8339,3.38,-1.0,1,-1.0
1,66,528.5863,0.0,59.0537,3911,2.61544,3.83,-1.0,1,-1.0
1,86,528.5878,0.0,61.3167,2968,2.07178,3.95,-1.0,1,-1.0
1,60,528.6708,0.0,57.1602,17072,6.37708,3.7,-1.0,1,-1.0
1,95,528.6716,0.0,62.8099,6460,2.32741,4.02,-1.0,1,-1.0
1,44,528.6807,0.0,53.2065,2418,2.78857,3.44,-1.0,1,-1.0
1,75,528.9791,0.0,60.1942,27356,4.18486,3.89,-1.0,1,-1.0
1,77,529.319,0.0,60.2227,21339,4.69061,3.89,-1.0,1,-1.0
1,76,529.5215,0.0,60.2105,1982,4.48679,3.89,-1.0,1,-1.0
1,78,529.6602,0.0,60.2236,2212,4.09856,3.89,-1.0,1,-1.0
1,192,536.3898,0.0,90.4155,5683,7.63181,5.82,-1.0,1,-1.0
1,189,548.3502,0.0,87.7267,34335,7.56974,5.62,-1.0,1,-1.0
1,188,549.3623,0.0,87.6194,13990,7.1629,5.62,-1.0,1,-1.0
1,187,550.3686,0.0,87.4699,3333,6.9802,5.62,-1.0,1,-1.0
1,99,550.861,0.0,63.946198,6686,5.24023,4.08,-1.0,1,-1.0
1,98,551.3643,0.0,63.869003,4793,4.94044,4.08,-1.0,1,-1.0
1,100,551.8671,0.0,64.0165,2121,5.0635,4.15,-1.0,1,-1.0
1,194,564.3866,0.0,94.1244,16764,8.39798,6.07,-1.0,1,-1.0
1,193,565.3996,0.0,92.4612,6319,8.24961,5.95,-1.0,1,-1.0
1,102,565.8883,0.0,65.9311,4320,6.63131,4.21,-1.0,1,-1.0
1,118,574.3799,0.0,68.4248,34222,5.06964,4.4,-1.0,1,-1.0
1,119,574.8919,0.0,68.5953,29559,5.43222,4.4,-1.0,1,-1.0
1,117,575.4065,0.0,68.3025,17683,5.16692,4.4,-1.0,1,-1.0
1,114,575.9208,0.0,68.0679,5261,4.82771,4.4,-1.0,1,-1.0
1,108,586.3865,0.0,67.481,6943,5.46941,4.34,-1.0,1,-1.0
1,107,586.8879,0.0,67.3038,5037,5.04183,4.34,-1.0,1,-1.0
1,106,587.3934,0.0,67.2857,3214,5.2191,4.34,-1.0,1,-1.0
1,113,592.3923,0.0,67.966,4210,6.78811,4.34,-1.0,1,-1.0
1,116,592.8919,0.0,68.2336,3267,6.84623,4.4,-1.0,1,-1.0
1,109,601.3945,0.0,67.5076,8640,5.78215,4.34,-1.0,1,-1.0
1,112,601.8976,0.0,67.7183,6997,5.69733,4.34,-1.0,1,-1.0
1,111,602.3984,0.0,67.6584,2995,5.92577,4.34,-1.0,1,-1.0
1,103,610.3998,0.0,66.0609,2702,5.11224,4.27,-1.0,1,-1.0
1,104,610.9067,0.0,66.6073,2219,4.22797,4.27,-1.0,1,-1.0
1,124,621.4149,0.0,70.0625,2490,5.58423,4.52,-1.0,1,-1.0
