func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,66,598.3771,0.0,117.5364,44529,9.79132,7.55,-1.0,1,-1.0
1,67,599.3919,0.0,118.3238,11823,9.39225,7.62,-1.0,1,-1.0
1,68,692.464,0.0,132.5325,2133,5.77337,8.51,-1.0,1,-1.0
1,69,692.465,0.0,135.8187,2916,6.29414,8.7,-1.0,1,-1.0
1,71,710.4618,0.0,139.2466,24891,6.38562,8.96,-1.0,1,-1.0
1,70,711.4738,0.0,139.048,11541,6.17455,8.96,-1.0,1,-1.0
1,75,807.5354,0.0,154.4277,4856,2.58556,9.92,-1.0,1,-1.0
1,72,807.537,0.0,151.1394,4660,5.30443,9.73,-1.0,1,-1.0
1,74,808.5405,0.0,154.1476,6820,9.54888,9.92,-1.0,1,-1.0
1,77,874.5505,0.0,157.4724,6044,7.34186,10.11,-1.0,1,-1.0
1,73,874.5528,0.0,153.4342,3140,5.67312,9.85,-1.0,1,-1.0
1,76,875.558,0.0,156.8244,2246,6.01525,10.05,-1.0,1,-1.0
