func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
2,1576,834.7057,27.87434,65.2,22065,834.7057,4.49,-1,1,-1,
2,1577,816.9043,27.87437,75,28722,816.9043,5.18,-1,1,-1,
2,1578,561.2918,27.87454,44.1,189562,561.2918,3.05,-1,1,-1,
2,1579,817.57336,27.87533,74.6,23352,817.57336,5.11,-1,1,-1,
2,1580,840.43524,27.87593,81.3,51464,840.43524,5.6,-1,1,-1,
2,1581,818.0678,27.87724,74.4,157153,818.0678,5.11,-1,1,-1,
2,1582,818.403,27.87837,74.6,57823,818.403,5.11,-1,1,-1,
2,1583,817.2364,27.87941,74.7,32722,817.2364,5.11,-1,1,-1,
2,1584,722.33905,27.87947,58.6,12000,722.33905,4.02,-1,1,-1,
2,1585,652.224,27.88059,55.5,21289,652.224,3.81,-1,1,-1,
2,1586,817.06665,27.88064,74.4,957954,817.06665,5.11,-1,1,-1,
2,1587,817.7335,27.8824,74.2,339572,817.7335,5.11,-1,1,-1,
2,1588,799.72314,27.88308,61.1,28344,799.72314,4.22,-1,1,-1,
2,1589,816.7328,27.88331,74.5,713369,816.7328,5.11,-1,1,-1,
2,1590,817.4001,27.88354,74.3,690018,817.4001,5.11,-1,1,-1,
2,1591,578.26196,27.88449,45.5,20949,578.26196,3.12,-1,1,-1,
2,1592,824.05695,27.88512,72.6,60853,824.05695,4.98,-1,1,-1,
2,1593,746.0149,27.88586,67.3,49303,746.0149,4.64,-1,1,-1,
2,1594,626.7812,27.88618,50.1,30828,626.7812,3.47,-1,1,-1,
2,1595,540.3001,27.88722,54.3,34687,540.3001,3.74,-1,1,-1,
2,1596,824.7261,27.88745,71.8,45565,824.7261,4.91,-1,1,-1,
2,1597,746.348,27.88819,67.8,52314,746.348,4.64,-1,1,-1,
2,1598,626.2809,27.88859,50.4,24850,626.2809,3.47,-1,1,-1,
2,1599,811.0617,27.88968,66,14529,811.0617,4.56,-1,1,-1,
2,1600,799.38586,27.8898,60.9,33056,799.38586,4.15,-1,1,-1,
2,1601,1225.595,27.89021,109.2,37586,1225.595,7.52,-1,1,-1,
2,1602,678.33673,27.893,68.2,191055,678.33673,4.71,-1,1,-1,
2,1603,678.8388,27.89334,68.2,137694,678.8388,4.71,-1,1,-1,
2,1604,1226.0981,27.89443,109.3,24110,1226.0981,7.52,-1,1,-1,
2,1605,679.34015,27.89447,68.1,64016,679.34015,4.71,-1,1,-1,
