func,3D_ID,3D_m_z,3D_RetTime,3D_Mobility,3D_Intensity,3D_m_z_uncal,3D_TC,3D_omegaC,3D_z,3D_omegaD
1,51,674.9689,0.0,43.2785,5696,5.46033,2.79,-1.0,1,-1.0
1,76,675.4344,0.0,76.6311,3560,5.72211,4.91,-1.0,1,-1.0
1,79,734.5057,0.0,89.0292,33651,9.56499,5.74,-1.0,1,-1.0
1,80,735.5159,0.0,89.2655,15740,9.31709,5.74,-1.0,1,-1.0
1,78,736.5176,0.0,88.3489,4972,9.07745,5.68,-1.0,1,-1.0
1,77,748.4611,0.0,82.267,2162,3.22615,5.29,-1.0,1,-1.0
1,81,804.5339,0.0,95.7943,4326,6.34934,6.13,-1.0,1,-1.0
1,82,804.5396,0.0,98.8969,2723,5.82385,6.32,-1.0,1,-1.0
1,84,821.53,0.0,102.1859,59341,10.24945,6.58,-1.0,1,-1.0
1,83,822.5496,0.0,101.9137,42628,10.01525,6.51,-1.0,1,-1.0
1,85,823.5701,0.0,103.038,18081,9.66559,6.64,-1.0,1,-1.0
1,87,920.6396,0.0,119.9378,12415,6.3283,7.67,-1.0,1,-1.0
1,89,920.6399,0.0,123.1406,14804,6.84903,7.93,-1.0,1,-1.0
1,86,921.6488,0.0,118.3896,4096,5.55694,7.61,-1.0,1,-1.0
1,90,921.6498,0.0,123.9757,7052,5.83466,7.93,-1.0,1,-1.0
1,88,922.6513,0.0,121.1119,3134,6.22807,7.8,-1.0,1,-1.0
1,91,922.6524,0.0,124.0577,1566,2.57331,7.99,-1.0,1,-1.0
1,95,922.6562,0.0,127.62439,573,2.42494,8.18,-1.0,1,-1.0
1,96,1007.669,0.0,128.2314,18373,6.09963,8.25,-1.0,1,-1.0
1,92,1007.6698,0.0,125.0247,22170,6.65217,8.06,-1.0,1,-1.0
1,93,1008.6839,0.0,125.9541,26104,10.16042,8.06,-1.0,1,-1.0
1,94,1009.6977,0.0,126.0656,3185,1.90631,8.12,-1.0,1,-1.0
1,97,1009.6995,0.0,130.5703,3904,5.81552,8.38,-1.0,1,-1.0
1,101,1120.7896,0.0,153.9109,2275,2.53173,9.84,-1.0,1,-1.0
1,99,1120.7902,0.0,150.0135,4024,4.50649,9.65,-1.0,1,-1.0
1,103,1120.7917,0.0,156.7511,2207,5.817,10.04,-1.0,1,-1.0
1,98,1120.7922,0.0,144.3256,234,2.15447,9.27,-1.0,1,-1.0
1,100,1121.7983,0.0,151.2556,1783,2.59783,9.72,-1.0,1,-1.0
1,102,1121.7987,0.0,155.9104,1846,4.362,9.97,-1.0,1,-1.0
